,obs_id,site_id,timestamp,target
769,2766,85,2017-05-03 09:00:00+00:00,40449.44340279895
463,1730,82,2017-05-03 14:00:00+00:00,351846.30085169955
5052,9,78,2017-05-03 18:00:00+00:00,19027.669659577983
3657,5242,91,2017-05-03 19:00:00+00:00,12861.86543439516
2485,4288,89,2017-05-03 22:00:00+00:00,8078.551162475878
1851,2888,85,2017-05-03 23:00:00+00:00,3763.6511433615333
3513,3445,86,2017-05-04 00:00:00+00:00,11799.740251693958
2429,3340,86,2017-05-04 07:00:00+00:00,152496.69916215466
4386,2718,85,2017-05-04 09:00:00+00:00,40279.89167132026
4639,1102,80,2017-05-04 09:00:00+00:00,27977.977302425505
4393,2886,85,2017-05-05 04:00:00+00:00,396372.39375888236
989,1032,80,2017-05-05 12:00:00+00:00,9264.390301763544
5213,2795,85,2017-05-05 21:00:00+00:00,15247.197327134618
4536,5048,91,2017-05-06 05:00:00+00:00,30980.608156240516
415,1009,80,2017-05-06 10:00:00+00:00,90071.23945142466
1440,2811,85,2017-05-06 14:00:00+00:00,34295.91415492291
2281,4260,89,2017-05-06 20:00:00+00:00,3022.5451874315304
234,3401,86,2017-05-07 03:00:00+00:00,38942.04081005999
121,1746,82,2017-05-07 04:00:00+00:00,537.3833804629214
5076,293,78,2017-05-07 08:00:00+00:00,9393.516329696291
1441,2822,85,2017-05-07 09:00:00+00:00,27328.54208734455
76,1034,80,2017-05-07 15:00:00+00:00,5110.821652347548
2154,2370,84,2017-05-07 16:00:00+00:00,39357.408212372015
720,72,78,2017-05-07 17:00:00+00:00,19586.79558699958
161,2314,84,2017-05-07 22:00:00+00:00,2707.052936765518
3141,1787,82,2017-05-07 23:00:00+00:00,447275.98400950816
1386,88,78,2017-05-08 00:00:00+00:00,282114.92086186813
5238,3211,86,2017-05-08 04:00:00+00:00,22870.596997061057
4578,279,78,2017-05-08 05:00:00+00:00,78730.81250875659
334,5181,91,2017-05-08 06:00:00+00:00,89905.70859864829
3880,3282,86,2017-05-08 09:00:00+00:00,115926.52938342928
3244,1753,82,2017-05-08 16:00:00+00:00,21095.70600952496
4168,2776,85,2017-05-09 02:00:00+00:00,12757.79817518633
4713,236,78,2017-05-09 02:00:00+00:00,43018.394085537875
4906,3223,86,2017-05-09 05:00:00+00:00,389562.8767140851
5147,1709,82,2017-05-09 14:00:00+00:00,48638.310086896476
1981,5095,91,2017-05-09 16:00:00+00:00,10997.750136388957
4118,1910,82,2017-05-09 23:00:00+00:00,21853.57084736845
366,177,78,2017-05-09 23:00:00+00:00,2515.0130712605874
2965,4325,89,2017-05-10 00:00:00+00:00,54810.81928836032
3673,32,78,2017-05-10 00:00:00+00:00,23176.47117068097
225,3323,86,2017-05-10 14:00:00+00:00,4786.52375517875
2793,1635,82,2017-05-10 15:00:00+00:00,1294.8014592472457
3596,4365,89,2017-05-10 16:00:00+00:00,22731.601527358318
4908,3296,86,2017-05-10 16:00:00+00:00,1444826.0808796345
5026,5042,91,2017-05-10 22:00:00+00:00,11383.90255039724
2335,5096,91,2017-05-11 13:00:00+00:00,17586.125385139352
2659,1780,82,2017-05-11 18:00:00+00:00,22170.842772112705
3314,3096,86,2017-05-11 20:00:00+00:00,69863.59101638707
2058,1011,80,2017-05-11 21:00:00+00:00,35616.52735071103
4863,2578,84,2017-05-12 11:00:00+00:00,14553.349281406136
1706,281,78,2017-05-12 17:00:00+00:00,10251.708110266902
5253,3385,86,2017-05-12 17:00:00+00:00,40605.60595035834
2807,1840,82,2017-05-12 18:00:00+00:00,498.37807362085204
1480,3368,86,2017-05-12 20:00:00+00:00,132589.91164209406
2620,1036,80,2017-05-13 06:00:00+00:00,10977.825820289441
814,3447,86,2017-05-13 14:00:00+00:00,335.67853199328044
192,2727,85,2017-05-13 21:00:00+00:00,22473.199869230593
176,2463,84,2017-05-14 09:00:00+00:00,7291.982019257457
2333,5055,91,2017-05-14 11:00:00+00:00,2052.1828703745314
1374,5244,91,2017-05-14 12:00:00+00:00,29572.89504465643
2458,3851,88,2017-05-14 12:00:00+00:00,7889.663506375742
2094,1601,82,2017-05-14 18:00:00+00:00,17091.664969706668
1859,3004,85,2017-05-14 20:00:00+00:00,1096.9965035248965
1674,1713,82,2017-05-14 23:00:00+00:00,105456.74047394414
5,51,78,2017-05-15 07:00:00+00:00,5374.124310757614
3844,2732,85,2017-05-15 13:00:00+00:00,45606.62803013393
3576,4031,88,2017-05-15 14:00:00+00:00,22830.24153353153
3239,1657,82,2017-05-15 22:00:00+00:00,10100.225804056772
2101,1716,82,2017-05-16 06:00:00+00:00,3222.144249911118
3299,2897,85,2017-05-17 03:00:00+00:00,2886.5133318218723
656,4302,89,2017-05-17 09:00:00+00:00,14089.955946534488
3485,3166,86,2017-05-17 21:00:00+00:00,10909.332368269084
3689,256,78,2017-05-18 21:00:00+00:00,649066.0565097065
1992,4,78,2017-05-18 23:00:00+00:00,47339.97469728915
791,3087,86,2017-05-18 23:00:00+00:00,3161.623025789707
2427,3334,86,2017-05-19 09:00:00+00:00,33325.985464592726
4013,156,78,2017-05-19 10:00:00+00:00,216526.40993309175
1530,4493,89,2017-05-19 16:00:00+00:00,272951.42856363393
4166,2768,85,2017-05-19 20:00:00+00:00,16516.99129118721
4148,2392,84,2017-05-20 05:00:00+00:00,100841.26343911837
709,5228,91,2017-05-20 13:00:00+00:00,18715.477233815192
2904,3408,86,2017-05-20 18:00:00+00:00,10237.440200207497
1038,1907,82,2017-05-21 03:00:00+00:00,44570.56750115745
4017,288,78,2017-05-21 14:00:00+00:00,107601.83489795646
917,5005,91,2017-05-21 16:00:00+00:00,9305.062163719234
5033,5115,91,2017-05-21 21:00:00+00:00,17853.347979657203
3735,1089,80,2017-05-21 23:00:00+00:00,741360.180277415
1053,103,78,2017-05-22 00:00:00+00:00,119131.04267250889
5306,4111,88,2017-05-22 04:00:00+00:00,138767.83350772515
3309,2983,85,2017-05-22 04:00:00+00:00,8384.51969757241
1033,1708,82,2017-05-22 06:00:00+00:00,2878.088456717234
4422,3391,86,2017-05-22 14:00:00+00:00,7223.8341708111575
920,5085,91,2017-05-22 14:00:00+00:00,4093.710372905805
4896,3055,85,2017-05-22 14:00:00+00:00,851400.5589569645
1796,1834,82,2017-05-22 15:00:00+00:00,263951.3949838951
3293,2758,85,2017-05-22 17:00:00+00:00,7349.693810623072
3144,1838,82,2017-05-22 17:00:00+00:00,19985.648003296094
2787,1597,82,2017-05-22 22:00:00+00:00,65676.18464232187
1219,2654,84,2017-05-23 05:00:00+00:00,614108.5389626615
794,3110,86,2017-05-23 07:00:00+00:00,303288.34082464094
1571,5251,91,2017-05-23 08:00:00+00:00,379541.4911656334
2389,2874,85,2017-05-23 16:00:00+00:00,41435.56696423461
3939,4220,88,2017-05-23 16:00:00+00:00,164168.40741269314
3479,3065,85,2017-05-23 20:00:00+00:00,34162.18407036179
1313,4316,89,2017-05-23 21:00:00+00:00,4291.279256219921
4710,202,78,2017-05-24 15:00:00+00:00,23137.43747380093
462,1693,82,2017-05-25 01:00:00+00:00,3712.3559107658557
4475,4245,89,2017-05-25 11:00:00+00:00,12440.382342869338
2538,5079,91,2017-05-25 19:00:00+00:00,28512.17508955354
1028,1617,82,2017-05-26 05:00:00+00:00,217737.1726458258
2896,3185,86,2017-05-26 11:00:00+00:00,12553.47681938684
1002,1108,80,2017-05-26 16:00:00+00:00,2956.8225027877015
4807,1747,82,2017-05-26 23:00:00+00:00,35602.64842153408
2655,1696,82,2017-05-27 01:00:00+00:00,41449.23644464165
3766,1605,82,2017-05-27 07:00:00+00:00,96.09215004664053
1179,1776,82,2017-05-27 11:00:00+00:00,4475.723990489957
113,1603,82,2017-05-27 13:00:00+00:00,1190.0603043537383
1461,3133,86,2017-05-27 17:00:00+00:00,7994.586166221814
4850,2413,84,2017-05-28 02:00:00+00:00,23004.712782761588
4876,2814,85,2017-05-28 07:00:00+00:00,58551.24283398957
4196,3291,86,2017-05-28 10:00:00+00:00,37440.808520738974
2382,2748,85,2017-05-28 11:00:00+00:00,19886.529446149147
1373,5230,91,2017-05-28 11:00:00+00:00,60157.587946062406
266,3970,88,2017-05-28 16:00:00+00:00,3572.3909601784717
549,2836,85,2017-05-29 07:00:00+00:00,3809.075310416831
3082,994,80,2017-05-29 11:00:00+00:00,40297.17301814679
1165,1609,82,2017-05-30 05:00:00+00:00,37662.48939675235
2692,246,78,2017-05-30 11:00:00+00:00,20299.084661620316
5231,3132,86,2017-05-30 12:00:00+00:00,55264.72271868527
2951,4092,88,2017-05-30 14:00:00+00:00,3557.6862098596707
4014,192,78,2017-05-30 16:00:00+00:00,5995.03939968512
2573,309,78,2017-05-30 22:00:00+00:00,46910.22431590907
1999,169,78,2017-05-31 17:00:00+00:00,4578.287215028283
2806,1836,82,2017-05-31 20:00:00+00:00,9130.662229092173
4575,226,78,2017-05-31 21:00:00+00:00,33283.82754095253
2603,822,80,2017-05-31 22:00:00+00:00,28274.526577808574
4809,1750,82,2017-06-01 11:00:00+00:00,14868.031298127384
845,3982,88,2017-06-01 11:00:00+00:00,32979.31228667421
2418,3249,86,2017-06-01 18:00:00+00:00,85598.67414549187
4326,235,78,2017-06-01 19:00:00+00:00,27556.23283287968
1252,3268,86,2017-06-02 16:00:00+00:00,424677.40567664907
4098,1580,82,2017-06-02 20:00:00+00:00,753791.1496644097
1985,5252,91,2017-06-02 22:00:00+00:00,7956.926410331331
3990,5068,91,2017-06-03 06:00:00+00:00,238648.4711964514
3959,4569,89,2017-06-03 11:00:00+00:00,48917.11244251447
528,2628,84,2017-06-03 15:00:00+00:00,2309.1631468905607
1588,239,78,2017-06-03 16:00:00+00:00,3360.5948479196463
2602,773,80,2017-06-03 18:00:00+00:00,2143.312122748013
1687,1919,82,2017-06-04 02:00:00+00:00,17256.137225039893
2500,4507,89,2017-06-04 10:00:00+00:00,87731.22899856944
4327,242,78,2017-06-04 13:00:00+00:00,52582.917028791955
1310,4255,89,2017-06-04 15:00:00+00:00,33846.91576925027
3019,5064,91,2017-06-04 21:00:00+00:00,158911.94866865495
4008,81,78,2017-06-05 00:00:00+00:00,9043.276678106482
3514,5206,91,2017-06-05 07:00:00+00:00,6712.235441327478
3728,970,80,2017-06-05 08:00:00+00:00,56090.93503178111
4416,3207,86,2017-06-05 11:00:00+00:00,12459.713804084793
2653,1674,82,2017-06-05 13:00:00+00:00,19111.491392048916
3739,1145,80,2017-06-05 15:00:00+00:00,490.3374649459083
4473,4225,89,2017-06-05 17:00:00+00:00,44611.05467668453
4670,1577,82,2017-06-06 01:00:00+00:00,27194.802732245385
2293,4461,89,2017-06-06 13:00:00+00:00,332792.13978253404
2184,2815,85,2017-06-06 19:00:00+00:00,4158.048353245022
2046,833,80,2017-06-06 23:00:00+00:00,4470.6266751349785
122,1769,82,2017-06-07 01:00:00+00:00,24647.447269764
3528,5290,91,2017-06-07 02:00:00+00:00,17150.609674147207
4625,961,80,2017-06-07 05:00:00+00:00,35052.4622546231
3214,1022,80,2017-06-07 07:00:00+00:00,34870.31721233384
5058,83,78,2017-06-07 14:00:00+00:00,3979.0053124940396
3054,370,78,2017-06-07 17:00:00+00:00,9007.956111259005
3570,3932,88,2017-06-07 19:00:00+00:00,2495.687418864021
1930,4155,88,2017-06-08 12:00:00+00:00,2492.315076488713
4187,3153,86,2017-06-08 19:00:00+00:00,30661.40820098284
3950,4451,89,2017-06-09 00:00:00+00:00,11412.491838357037
3776,1795,82,2017-06-09 01:00:00+00:00,17771.062949615884
5039,5171,91,2017-06-09 02:00:00+00:00,17174.37754033478
2192,2907,85,2017-06-09 03:00:00+00:00,7379.084361289458
2786,1595,82,2017-06-09 18:00:00+00:00,54278.50692529115
4875,2787,85,2017-06-10 02:00:00+00:00,50782.60264150577
5234,3155,86,2017-06-10 09:00:00+00:00,11407.1224118934
4491,4405,89,2017-06-10 11:00:00+00:00,308432.46395502856
1863,3043,85,2017-06-10 14:00:00+00:00,11350.792397473597
4855,2476,84,2017-06-10 15:00:00+00:00,43655.574806200806
3843,2709,85,2017-06-10 18:00:00+00:00,362977.6901627126
4065,1016,80,2017-06-11 03:00:00+00:00,352.5831286100773
21,286,78,2017-06-11 04:00:00+00:00,10291.700877089623
424,1127,80,2017-06-11 05:00:00+00:00,1952.4737098216333
2047,881,80,2017-06-11 08:00:00+00:00,1987.7427880442651
1286,3898,88,2017-06-11 09:00:00+00:00,82809.91370636708
1866,3092,86,2017-06-11 12:00:00+00:00,32357.80484074361
715,5319,91,2017-06-11 18:00:00+00:00,13129.429089102967
3505,3390,86,2017-06-12 00:00:00+00:00,41863.08463726275
1746,959,80,2017-06-12 02:00:00+00:00,226600.7685575643
4564,106,78,2017-06-12 09:00:00+00:00,2712.3993070422284
3848,2782,85,2017-06-12 19:00:00+00:00,8991.145682902114
5304,4042,88,2017-06-12 21:00:00+00:00,13078.81787811194
5205,2629,84,2017-06-13 12:00:00+00:00,6614.521552186828
5197,2534,84,2017-06-13 17:00:00+00:00,26750.647426934454
1035,1725,82,2017-06-14 07:00:00+00:00,2150.2821775899647
4165,2759,85,2017-06-14 08:00:00+00:00,10956.82077119706
2570,284,78,2017-06-14 19:00:00+00:00,9375.697916891657
803,3299,86,2017-06-14 23:00:00+00:00,17340.52705402583
946,232,78,2017-06-15 01:00:00+00:00,467715.7790094493
1518,4314,89,2017-06-15 08:00:00+00:00,152152.75415704766
809,3389,86,2017-06-15 19:00:00+00:00,3539.9043746410775
805,3324,86,2017-06-15 21:00:00+00:00,5713.836606434156
696,5046,91,2017-06-16 00:00:00+00:00,13111.249228845874
4722,351,78,2017-06-16 09:00:00+00:00,1320229.090239913
1676,1760,82,2017-06-16 18:00:00+00:00,35135.00819101471
1795,1832,82,2017-06-17 04:00:00+00:00,3501.3843552507597
331,5083,91,2017-06-17 14:00:00+00:00,6803.692443034903
2684,127,78,2017-06-17 15:00:00+00:00,7254.238241464404
5117,1119,80,2017-06-17 21:00:00+00:00,10444.961036152084
4100,1623,82,2017-06-18 03:00:00+00:00,3237.1872922190714
5370,5317,91,2017-06-18 05:00:00+00:00,178974.73669044086
587,3415,86,2017-06-18 09:00:00+00:00,269512.94513555954
358,104,78,2017-06-18 14:00:00+00:00,58290.13364584269
2740,929,80,2017-06-18 17:00:00+00:00,19564.629390252958
2004,214,78,2017-06-18 18:00:00+00:00,21727.26594756021
3942,4269,89,2017-06-18 20:00:00+00:00,13589.877521464194
4706,36,78,2017-06-18 23:00:00+00:00,42629.73794786659
4754,853,80,2017-06-19 08:00:00+00:00,1839.3304460546374
859,4254,89,2017-06-19 09:00:00+00:00,7850.800947938313
1945,4420,89,2017-06-19 20:00:00+00:00,17361.90308229256
2183,2812,85,2017-06-19 22:00:00+00:00,23263.790144271763
717,5349,91,2017-06-20 06:00:00+00:00,22461.176382824244
2546,5190,91,2017-06-20 13:00:00+00:00,54955.75851537925
5327,4546,89,2017-06-20 14:00:00+00:00,10225.962876739435
198,2774,85,2017-06-20 17:00:00+00:00,36231.59870836226
3127,1599,82,2017-06-21 02:00:00+00:00,25075.20845033641
1709,348,78,2017-06-21 08:00:00+00:00,3328.22472607503
3199,843,80,2017-06-21 23:00:00+00:00,15529.353798107233
4379,2625,84,2017-06-22 07:00:00+00:00,2244.547123027039
2041,770,80,2017-06-22 13:00:00+00:00,52902.19610449611
237,3417,86,2017-06-22 14:00:00+00:00,37257.9860388299
337,5220,91,2017-06-23 01:00:00+00:00,1838.956832021211
546,2800,85,2017-06-23 05:00:00+00:00,85723.69670135772
1782,1637,82,2017-06-23 11:00:00+00:00,9590.346319848823
3043,98,78,2017-06-23 16:00:00+00:00,142843.82860172162
2461,3961,88,2017-06-24 02:00:00+00:00,2061.834223326488
3675,116,78,2017-06-24 15:00:00+00:00,39517.72739751621
5057,71,78,2017-06-24 23:00:00+00:00,18824.795090771382
1037,1879,82,2017-06-25 10:00:00+00:00,532257.134927825
4368,2530,84,2017-06-25 11:00:00+00:00,894606.2163602967
2624,1141,80,2017-06-25 16:00:00+00:00,92.05499787223398
5240,3246,86,2017-06-25 22:00:00+00:00,20484.97179840743
3533,5368,91,2017-06-26 06:00:00+00:00,24088.803928709058
3205,910,80,2017-06-26 12:00:00+00:00,10345.461936671229
2105,1778,82,2017-06-26 20:00:00+00:00,124315.31586544262
264,3960,88,2017-06-27 01:00:00+00:00,329.89445090785296
329,5052,91,2017-06-27 10:00:00+00:00,2305.5859722148693
2799,1757,82,2017-06-27 15:00:00+00:00,51331.17782584767
553,2931,85,2017-06-28 06:00:00+00:00,61141.18924411423
748,2433,84,2017-06-28 07:00:00+00:00,1674.716432424802
3921,4008,88,2017-06-28 12:00:00+00:00,8264.287823374356
3146,1901,82,2017-06-28 20:00:00+00:00,15280.405335819898
4158,2620,84,2017-06-29 00:00:00+00:00,14524.77201248846
1702,184,78,2017-06-29 13:00:00+00:00,206681.12530358884
2370,2430,84,2017-06-29 20:00:00+00:00,98.06587683154257
10,84,78,2017-06-30 00:00:00+00:00,6224.369572698823
1703,196,78,2017-06-30 02:00:00+00:00,9813.099933566333
801,3234,86,2017-06-30 04:00:00+00:00,2328.5138207733194
4395,2968,85,2017-06-30 05:00:00+00:00,307847.67209266056
2665,1863,82,2017-06-30 09:00:00+00:00,8031.275109815052
3254,1884,82,2017-06-30 10:00:00+00:00,11928.348684091197
4074,1120,80,2017-06-30 12:00:00+00:00,20630.965413017482
4902,3100,86,2017-06-30 14:00:00+00:00,17279.54244846249
3650,5180,91,2017-06-30 21:00:00+00:00,147613.3713519193
631,3924,88,2017-07-01 11:00:00+00:00,10201.243686312062
235,3407,86,2017-07-01 23:00:00+00:00,41220.91482056092
864,4324,89,2017-07-02 10:00:00+00:00,4166.9383693868085
1824,2426,84,2017-07-02 19:00:00+00:00,12746.459768047562
5102,864,80,2017-07-02 19:00:00+00:00,660690.370147653
1915,3894,88,2017-07-02 20:00:00+00:00,1181.1011639103758
1468,3178,86,2017-07-03 09:00:00+00:00,130309.58471185369
4318,5281,91,2017-07-03 15:00:00+00:00,3696.5249611845234
2193,2927,85,2017-07-03 19:00:00+00:00,20600.41549454243
3738,1133,80,2017-07-03 23:00:00+00:00,552237.8107930992
2747,981,80,2017-07-04 04:00:00+00:00,452900.742762509
1934,4231,89,2017-07-04 08:00:00+00:00,27001.39366473892
576,3315,86,2017-07-04 14:00:00+00:00,1354.951235837517
800,3208,86,2017-07-04 16:00:00+00:00,2907.658307385397
3050,315,78,2017-07-04 18:00:00+00:00,156237.07553782393
3427,2676,84,2017-07-04 19:00:00+00:00,117962.58408864045
712,5270,91,2017-07-04 21:00:00+00:00,34680.9396117798
3439,2873,85,2017-07-04 23:00:00+00:00,5782.013199642517
1159,1548,82,2017-07-04 23:00:00+00:00,73875.91329264137
3934,4171,88,2017-07-05 12:00:00+00:00,20332.700775645593
2805,1824,82,2017-07-05 13:00:00+00:00,9648.468286658448
641,4104,88,2017-07-05 14:00:00+00:00,1714.6989181582799
3501,3367,86,2017-07-05 17:00:00+00:00,513711.79400556517
4384,2690,85,2017-07-06 09:00:00+00:00,7204.721969352552
3308,2975,85,2017-07-06 13:00:00+00:00,16509.460846976108
1451,2977,85,2017-07-06 18:00:00+00:00,141433.4083931748
3731,1007,80,2017-07-07 01:00:00+00:00,799682.680039888
4183,3105,86,2017-07-07 22:00:00+00:00,54777.10547456766
3960,4574,89,2017-07-07 23:00:00+00:00,201643.3071732569
4186,3151,86,2017-07-08 04:00:00+00:00,68733.82371829312
3383,2376,84,2017-07-08 05:00:00+00:00,36987.730895069
4110,1798,82,2017-07-08 06:00:00+00:00,951600.3512940174
2945,4000,88,2017-07-08 06:00:00+00:00,55100.03598564947
4351,2352,84,2017-07-08 12:00:00+00:00,7247.254474681764
114,1622,82,2017-07-08 14:00:00+00:00,1728.7468077700419
2743,956,80,2017-07-08 15:00:00+00:00,10778.081101028578
3929,4115,88,2017-07-08 17:00:00+00:00,10848.663472223028
1988,5276,91,2017-07-08 21:00:00+00:00,21222.03927920821
3243,1752,82,2017-07-09 01:00:00+00:00,30002.511536116952
4572,185,78,2017-07-09 02:00:00+00:00,13553.207312955754
1114,1059,80,2017-07-09 05:00:00+00:00,23656.40389567684
1102,809,80,2017-07-09 13:00:00+00:00,588681.5178156656
1692,25,78,2017-07-10 10:00:00+00:00,3634.271980722023
2678,65,78,2017-07-10 11:00:00+00:00,152077.28456853837
628,3906,88,2017-07-11 10:00:00+00:00,15622.424494469884
4898,3068,85,2017-07-12 10:00:00+00:00,11548.799826428509
2279,4217,88,2017-07-12 12:00:00+00:00,6400.3830966741125
4105,1658,82,2017-07-12 14:00:00+00:00,7666.846117179989
1050,80,78,2017-07-12 15:00:00+00:00,22701.578695085467
357,99,78,2017-07-12 19:00:00+00:00,261322.67945244053
4968,4159,88,2017-07-12 22:00:00+00:00,19443.02307822377
5053,15,78,2017-07-12 23:00:00+00:00,354807.5748602975
2291,4442,89,2017-07-12 23:00:00+00:00,15235.36119188039
5214,2843,85,2017-07-13 01:00:00+00:00,328160.49840304104
1,13,78,2017-07-13 14:00:00+00:00,33401.81138253051
1801,1912,82,2017-07-13 18:00:00+00:00,20287.983431576806
1678,1811,82,2017-07-13 19:00:00+00:00,16745.195305292516
1428,2599,84,2017-07-13 21:00:00+00:00,16947.1773628249
58,782,80,2017-07-14 00:00:00+00:00,7407.905069479699
3297,2856,85,2017-07-14 03:00:00+00:00,353592.19638218865
3292,2737,85,2017-07-14 11:00:00+00:00,35370.45116959854
173,2447,84,2017-07-14 22:00:00+00:00,5310.205122514754
4478,4280,89,2017-07-15 02:00:00+00:00,23471.66403398073
1315,4331,89,2017-07-15 07:00:00+00:00,13158.780640432422
4179,3048,85,2017-07-15 10:00:00+00:00,403423.94597042573
365,158,78,2017-07-15 12:00:00+00:00,20660.601408491726
300,4485,89,2017-07-15 13:00:00+00:00,1493.1242629151861
3132,1688,82,2017-07-15 23:00:00+00:00,3540.2193634761434
2415,3220,86,2017-07-16 00:00:00+00:00,12276.392141468226
4057,903,80,2017-07-16 09:00:00+00:00,14100.872982891964
4904,3111,86,2017-07-16 11:00:00+00:00,14066.219094999406
1245,3184,86,2017-07-16 18:00:00+00:00,2092.3771928375236
3941,4237,89,2017-07-17 11:00:00+00:00,34605.39534784321
1061,243,78,2017-07-17 17:00:00+00:00,14631.118791118886
2842,2366,84,2017-07-17 19:00:00+00:00,11637.485376743458
1210,2432,84,2017-07-18 01:00:00+00:00,664217.1333015095
1635,1031,80,2017-07-18 04:00:00+00:00,5985.885702881233
954,334,78,2017-07-18 08:00:00+00:00,74776.61342166546
1681,1847,82,2017-07-18 09:00:00+00:00,219050.1487423894
3727,947,80,2017-07-18 11:00:00+00:00,7541.830983449469
5224,3027,85,2017-07-18 15:00:00+00:00,1236311.6926201365
4636,1081,80,2017-07-18 17:00:00+00:00,23397.670940342825
5118,1129,80,2017-07-19 02:00:00+00:00,169812.32569833432
3156,170,78,2017-07-19 04:00:00+00:00,94970.72234533122
3840,2697,85,2017-07-19 10:00:00+00:00,13223.51556317773
207,2895,85,2017-07-19 14:00:00+00:00,7479.919343616775
3825,2452,84,2017-07-19 14:00:00+00:00,20410.135536224137
1582,126,78,2017-07-19 18:00:00+00:00,23045.493848240818
1464,3148,86,2017-07-19 22:00:00+00:00,25625.246567667964
5064,176,78,2017-07-20 01:00:00+00:00,41535.119489821016
125,1826,82,2017-07-20 06:00:00+00:00,5040.539516036164
2430,3344,86,2017-07-20 22:00:00+00:00,122308.7812938926
3020,5078,91,2017-07-20 22:00:00+00:00,475437.87161972106
1364,5126,91,2017-07-21 01:00:00+00:00,3349.7265376133496
2697,377,78,2017-07-21 11:00:00+00:00,151116.68884900573
473,1881,82,2017-07-21 18:00:00+00:00,228138.42970191603
1051,91,78,2017-07-21 21:00:00+00:00,4286.623167565625
124,1786,82,2017-07-22 04:00:00+00:00,34624.184746691164
283,4238,89,2017-07-22 07:00:00+00:00,9085.149846238759
5067,208,78,2017-07-22 11:00:00+00:00,23051.461345566313
1420,2348,84,2017-07-22 15:00:00+00:00,21723.85175592523
232,3386,86,2017-07-22 21:00:00+00:00,6625.332305385925
5363,5145,91,2017-07-22 22:00:00+00:00,489860.91475510027
655,4299,89,2017-07-23 04:00:00+00:00,6743.15985542429
209,2934,85,2017-07-23 07:00:00+00:00,9790.993720972727
1419,2337,84,2017-07-23 10:00:00+00:00,3182.0389262090057
1446,2926,85,2017-07-23 17:00:00+00:00,78916.42879642134
1953,4571,89,2017-07-23 18:00:00+00:00,201120.39764805976
405,876,80,2017-07-23 20:00:00+00:00,1624.9431074242364
25,319,78,2017-07-24 01:00:00+00:00,52120.81605949828
1319,4395,89,2017-07-24 04:00:00+00:00,127509.25916622742
1699,90,78,2017-07-24 10:00:00+00:00,3067.492128012093
3603,4454,89,2017-07-24 10:00:00+00:00,1975.202932556269
4257,4305,89,2017-07-25 10:00:00+00:00,31684.50054435779
2899,3239,86,2017-07-25 11:00:00+00:00,8237.013445252025
3874,3114,86,2017-07-25 13:00:00+00:00,148608.49629065854
1944,4382,89,2017-07-26 02:00:00+00:00,5948.257618080146
4359,2444,84,2017-07-26 05:00:00+00:00,293887.9231748687
199,2799,85,2017-07-26 10:00:00+00:00,5755.481024970616
2372,2550,84,2017-07-26 15:00:00+00:00,39394.09461310032
4460,4088,88,2017-07-26 16:00:00+00:00,10474.32065739489
2875,2834,85,2017-07-26 17:00:00+00:00,79.34311669579672
1163,1591,82,2017-07-26 18:00:00+00:00,2366.65967025111
1789,1736,82,2017-07-27 02:00:00+00:00,132558.84770575562
4943,3863,88,2017-07-27 03:00:00+00:00,30425.373863397195
3961,4588,89,2017-07-27 05:00:00+00:00,54089.668573318675
563,3082,86,2017-07-27 08:00:00+00:00,43673.728129672585
2197,2963,85,2017-07-27 21:00:00+00:00,30837.679977530344
20,278,78,2017-07-27 23:00:00+00:00,8025.070635711601
3027,5219,91,2017-07-28 02:00:00+00:00,832227.3454833992
459,1648,82,2017-07-28 05:00:00+00:00,209996.8024083598
4550,5323,91,2017-07-28 06:00:00+00:00,25687.78153095711
4637,1084,80,2017-07-28 09:00:00+00:00,4332.702271262774
3444,2974,85,2017-07-28 12:00:00+00:00,49244.97816180108
378,372,78,2017-07-28 13:00:00+00:00,4092.3133978631645
4263,4389,89,2017-07-28 21:00:00+00:00,42717.19997023894
1800,1911,82,2017-07-29 00:00:00+00:00,32835.79292068746
1062,310,78,2017-07-29 05:00:00+00:00,48888.422167423036
456,1567,82,2017-07-29 15:00:00+00:00,1673.0274801763117
5246,3314,86,2017-07-29 16:00:00+00:00,14000.565639429744
2367,2363,84,2017-07-29 23:00:00+00:00,118198.27447500495
1223,2715,85,2017-07-29 23:00:00+00:00,68020.911079335
2745,973,80,2017-07-30 00:00:00+00:00,18107.240579849455
2497,4432,89,2017-07-30 05:00:00+00:00,45197.86154985905
289,4323,89,2017-07-30 10:00:00+00:00,2492.6032247879903
538,2689,85,2017-07-30 13:00:00+00:00,97667.8179003427
523,2575,84,2017-07-30 22:00:00+00:00,6762.67809572961
784,2997,85,2017-07-30 23:00:00+00:00,1291.324585300884
284,4241,89,2017-07-30 23:00:00+00:00,4399.016612087261
2753,1090,80,2017-07-31 04:00:00+00:00,46842.97688996227
2565,153,78,2017-07-31 05:00:00+00:00,21594.9601946479
3029,5239,91,2017-07-31 11:00:00+00:00,10159.902574377194
3124,1565,82,2017-07-31 14:00:00+00:00,171079.97635909327
4241,4048,88,2017-07-31 23:00:00+00:00,57749.81749689746
1376,5305,91,2017-08-01 02:00:00+00:00,2974.7977507957016
1421,2374,84,2017-08-01 02:00:00+00:00,3720.8377770309285
3328,3309,86,2017-08-01 04:00:00+00:00,17608.602606801032
4262,4374,89,2017-08-01 18:00:00+00:00,61897.87547915142
